review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
Although there are new bells and whistles -- and a fantastically-told family drama story at the center -- this game feels like playing Bastion -- which is a very good thing. Bastion was my favorite SuperGiant game before Hades. There's something very reassuring and comfortable about playing through Supergiant's return to form.,1648807865,True,0,0,0,0
fun to play,1648799205,True,0,0,0,0
"Enjoyable controls, satisfying and not too hard.  Stays interesting with varying upgrades and weapons allowing you to choose which way you want to play. I did have to set the deadzone for my control to help with aiming a bit higher, but then it was good.",1648782962,True,0,0,0,0
What a wonderful game. First RougeLite that I have played,1648782405,True,0,0,0,0
nice,1648780530,True,0,0,0,0
hehe,1648778848,True,0,0,0,0
fun asf,1648775917,True,0,0,0,0
Glorious 10/10,1648770422,True,0,0,0,0
"im a fan
",1648769880,True,0,0,0,0
"Great rogue-like in the vein of other SuperGiant games (Bastion, Transistor). Love the fluid hand-drawn art style, love the Greek mythology, love the replayability, love the end-game friendship collection / house-building. Fast-paced and challenging.

Only downside is some of the game mechanics are set before the run start, which has some counter-synergies with game mechanics that you end up with during the run. But that's very easy to look past.",1648761557,True,0,0,0,0
It is a great game but you need a controller for the best experience,1648760956,True,0,0,0,0
hehehe big fire man hehehehe,1648759503,True,0,0,0,0
"Yeah, I played it. It played me. It was mutual",1648759371,True,0,0,0,0
Sick,1648752223,True,0,0,0,0
"I have no patience for games that are difficult just for the sake of being difficult. As such, I was wary on buying this, but I'm glad I did. First of all trial and error isn't that harsh in this game. For example, you don't have to memorize what every god can give you since you can unlock codex that you can check any time. And there's a lot of freedom in your build, the RNG has a habit of maybe not giving you exactly what you need, but giving something you can still work with.

Secondly there's God mode, which you can turn on and off at will. It simply gives you 20% damage resistance upfront, with extra 2% each time you die. Which in practice isn't that much since most enemies will do like 1-20 damage, and yet it still feels comforting to see that 2% up when you die. Instead of punishing you after death (like taking away half of your health), it rewards you for your resilience. It takes away some of the bitterness of failure, giving you a small push to keep moving forward because you're literally getting stronger.

So yeah, as a casual gamer with memory problems, I thank you Supergiant Games. Hades has been an amazing experience.",1648751841,True,0,0,0,0
"Great roguelike, beat-em-up game that centers around the Olympian gods and myths. Great storyline and combat, endless replayability.",1648750660,True,0,0,0,0
hadeez nuts,1648748728,True,1,0,0.523809552192687988,0
"A roguelike where you start with almost nothing, and grow in permanent abilities and personal ability alike. Great voice-acting, amazing story, and reasons to keep coming back even after you've beaten the game. This game is amazing.",1648748641,True,0,0,0,0
Yes,1648742344,True,0,0,0,0
Very fun,1648740720,True,0,0,0,0
go barrrrrrrrrrrrrrrrrrrrrrrrr,1648736577,True,0,0,0,0
"It's a great game! The story, mechanics, music , voice acting all the game aspects is soo good. There is so much build variation you can choose on every stage. The gameplay is very addicting, that makes you wanna try and try again every time you dead or manage to finish the game. Recommend",1648729880,True,1,0,0.523809552192687988,0
gud game,1648727474,True,0,0,0,0
"Only gripe is that Orpheus isn't hot, I have been spoiled by Persona",1648721177,True,0,0,0,0
"This was very fun, the story is charming and everything feels nice",1648720461,True,0,0,0,0
"Grab a snack, a nice beverage and prepare to escape Hades.",1648719273,True,0,0,0,0
It's a piece of art with a very creative end-game design. Must play for RPG lovers.,1648716783,True,1,0,0.523809552192687988,0
"Great game. 

Amazing dialogue (written and vocal). Fun to learn but hard to master mechanics (this is a great aspect of games in my opinion). Beautiful artwork and animations. Perplexing story and relationships of characters in greek mythos. Character design makes you horny.

Would recommend",1648716014,True,1,0,0.523809552192687988,0
"Incredible game! Amazing feeling of progression. Music, combat, story, voice acting, everything is awesome. Get this game to have a vintage video gaming experience.",1648706272,True,0,0,0,0
It's fantastic. Play it.,1648702560,True,0,0,0,0
This is one of the best single player games ive ever played.,1648702342,True,0,0,0,0
yes,1648702132,True,0,1,0,0
"the story is *so good* and even if you don't like roguelikes, this is a great game.  Even for someone like me that prefers to play storymode because what I care about is the story, not the gameplay. :)",1648687996,True,1,0,0,0
Fuuuuuuuu8ck,1648683673,True,1,0,0,0
pog,1648682269,True,1,0,0,0
"100 hours on and off, if you like the genre at all, get the game. Beautiful graphics and crisp gameplay. You'll never be left thinking ""that should not have hit me"".",1648681654,True,1,0,0,0
"This game truly is a work of art. More accurately, it's the confluence of several pieces of art, each united in a brilliant plot that kept me driven to find out more of it.

In more detail, it's got excellent and satisfying gameplay that has enough replayability to help you get your money's worth. It's got a mixture of the classic ""get the big number bigger, funny bad guys go boom"" feel, with enough nuance to make you think.

The plot is very well written in my opinion, and I've been described as hard-to-please before, so please take that as quite high praise. It's pretty clear to me that the developers have really done their homework when it comes to the Greek Mythology side of things. I won't pretend to be an expert on the subject, but my not non-existent knowledge was quite easily surpassed by the game's depth.

Now on to perhaps my favourite part of this game, the atmosphere, that is more specifically, the music and artwork. I really do mean artwork in every sense of its meaning when I say that as well, each model and effect has a beautiful art-style that flows wonderfully together. The game's very colourful and exceptionally good to simply look at. The music is another thing entirely. I've sat in areas I've cleared out just to sit and bop to the background music, and then listening to it crescendo again when I go back into combat seamlessly. 

In my opinion, this game was easily worth what I payed for it, and it'd probably make an excellent addition to your library as well.",1648678955,True,0,0,0,0
"Fun!

Rogue-like with some persistent mechanics and a fun/self-aware story. Well-worth the time and price!",1648677843,True,1,0,0,0
it goes ham,1648672770,True,2,0,0.52173912525177002,0
Nice,1648670389,True,0,0,0,0
"Very enjoyable. Combat is challenging but satisfying, the roguelike elements reward continued play, and the slow-burn of the story hooks you in and keeps you coming back. Highly recommended.",1648665699,True,1,0,0,0
Great game-play where everything felt responsive and always fair. The story is compelling with twist on Greek mythology.,1648662389,True,0,0,0,0
โคตรมัน,1648660868,True,0,0,0,0
"The game is hard and frustrating at first few runs, but it gets easier. 

Recommend turning on the God Mode if you are not a hardcore player. The God Mode design is actually not bad. It does not make you a god ( but a semi-god as the character it is). It only reduces damages you received a little bit. The more death you experienced, the more damage reduction. I got to say it is a genius way to accommodate softcore player without damaging the charm of this game.",1648659430,True,1,0,0,0
big pog,1648657248,True,1,0,0,0
"Fantastic art style and amazing gameplay, a perfectly crafted roguelike and the 2nd best roguelike just after the binding of isaac.",1648649558,True,1,0,0,0
"A legendary Greek classic retold in the most fun and enjoyable way to date. It is a roguelike that is somehow a decoration game, fishing game and visual novel all at the same time. You can also pet Cerberus. Thanks cousin for recommending me this.

10/10 

Deserved to be GOTY 2020.

Pros:
Legendary story
Memorable cast
Entertaining and unique dialogue pool that can be influenced by your own actions
Meme worthy music
High replay value after the main story is finished [spoiler]That includes after bringing back Persephone. Don't get fooled by the credits.[/spoiler]
Enjoyable gameplay that doesn't feel repetitive as no build is 100% similar
Vibrant art and environments
Has a flexible difficulty curve making it enjoyable for both the casual and hardcore

Cons:
Dialogue and plot progression is a pain to get through due to RNGesus even if you have finished all the requirements beforehand.
Some characters at times can only be talked to or gifted. Never both.
Post-game cosmetics are a massive grind fest. After clearing Heat 16 and beyond with each weapon, you would've already experienced at least 90% of what the game has to offer.
RNGesus isn't offering his boons in this game. Getting that Legendary or Duo boon to complete your build is a gamble even with the help you are getting. If you get unlucky, kiss your escape goodbye.
Sharp reflexes with good pattern recognition is still needed. All the boons in existence cannot compensate for your own incompetency. Turn-based players be warned.
A lot of important information like the hammer upgrades needs referral to the wiki.",1648649223,True,1,0,0,0
"Amazing game.  I loved Bastion and thought Transistor missed the mark a little bit.  But Hades is HARD, moody, and just so dynamic each time you play.  I thought (in my old age) I wouldn't be able to ""complete"" it, but I'm progressing well after hitting a few walls, and I just can't put it down!  

The music is excellent, the animation and graphics are perfect for the genre, and the voice acting is top class.

And did I mention the game is hard?  But I've never once been angry at a bad run.  Just pick a different weapon and then off you go.  Can't recommend it highly enough!",1648648885,True,0,0,0,0
"One of the best games I've ever played. Great amount of content, action and story. The art is mesmerising and the voice acting is great. 10/10",1648637745,True,1,0,0.523809552192687988,0
"Great game, needs a sequel",1648635430,True,0,0,0,0
If you like rogue likes and action rpg's you'll love Hades. The gameplay is a 10 and there is a ton of depth with the character development outside of the battles. The game doesn't really begin until you've beaten it. At the time of writing I've already put in a hundred hours of gameplay and I'm still uncovering the depths of how deep this rabbit whole goes. I recommend this purchase and you don't even have to wait for it to go on sale in order to get your money's worth. 10/10,1648623352,True,0,0,0,0
"Looking back on it, I really don't think I enjoyed the combat/builds much in this game. That said, Hades set the bar for what roguelikes can and should be producing in terms of story, sound, and atmosphere. Supergiant really nailed so many aspects of this game.",1648622344,True,0,0,0,0
Best Game Ever!!!!!! U would not want to miss it!!!!! The art style is extraordinary and the story and the gaming progress combine tightly and perfectly. My favorite game!! BUY IT!!! PLZ PLAY IT!,1648617551,True,0,0,0.476190477609634399,0
Insane fun,1648611841,True,0,0,0,0
,1648605748,True,0,0,0,0
"I initially played this game as part of the Xbox Live games they had. So don't be fooled. The number of hours I have on this game is probably +80 hours of what I have on steam, as I had already ""beaten"" the game before I got it on steam.

As someone who has never played a roguelike before Hades, I can say that this game has everything!

- Great gameplay and combat with various weapons and boons, as well as some randomization with regards to levels to make each run unique and keep things fresh.
- Game looks amazing and the characters and enviorment are easy on the eyes.
- Amazing music to pump you up during the action segments, and beautiful calm music during some of the rest stops, and before you start your run. You sometimes just can't help yourself but take a breather and just calmly listen to the music while also admiring the scenarie.
- Fun, challenging and memorable bosses.

- And the glue that keeps it all together is the story and writing of this game. Sometimes you just want to want your run to end prematurely so that you can go back and talk to the characters at the beginning. So, each time you die, you don't really feel frustrated maybe except for the initial second of shock, but then you are ready to go back out again. After having talked with all the characters first of course (which is optional, but IMO is argueably the best part of the game, so why would you?).


Each run is also not that long depending on how far you get, so you almost always have time for a run or 2, and you can even quit midway, and it will continue where you left off. So don't be scared off by the length of the game!

I highly recommend going in blind, at least with regard to the story, so you can uncover the story as it is being played out. So go get Hades!",1648605621,True,0,0,0,0
"The devs put so much heart and attention to detail into this game, love it.  I would only not recommend it if you don't like roguelike.  

DLC/sequel when?",1648604973,True,0,0,0,0
much funs,1648602855,True,0,0,0,0
"Very nice rouge-like thats very enjoyable, nice graphics. 10/1ß",1648599759,True,0,0,0,0
better than sex,1648598854,True,0,0,0,0
你们下一个游戏也要做的和这个一样好玩噢！,1648598052,True,0,0,0,0
"Story is great (especially if you're into mythology) with amazing voice over. Art is pretty good, unique style. Replayability is akin to any rogue lite, but it is especially nice because the story doesn't end on your first full clear. Lots of unlockables.

The combat is fast paced and the different configs make every playthrough a bit different, so that you're not bored.

Really love it.",1648593166,True,0,0,0,0
"Not a tremendous amount of depth to the game, but for something engaging to play at the gym, it's perfect. Fun, if shallow, game model!",1648591755,True,0,0,0,0
Great game,1648589220,True,2,0,0.541666686534881592,0
Lately i've been having troubles geting into games like i used to. Welp who knew a roguelike game could change that. This game is crafted meticulously with love. Check the developers other games also.,1648588756,True,0,0,0,0
Good game for the house,1648585632,True,0,0,0,0
"Hades is a game by Supergiant Games. It has all of the visual polish, all the gameplay polish, and all the excellence in writing, all the incredible variety in dialogue, all the amazing voicework, and everything else you'd expect from any game by Superigiant.

Look unless you really really think you won't like it for some reason you will probably like it. Just go play it.",1648581481,True,0,0,0,0
great game,1648578874,True,0,0,0,0
good,1648577691,True,0,0,0,0
pog chips,1648570384,True,0,0,0,0
gaydes,1648568443,False,3,1,0.349050372838973999,0
just play it...,1648564512,True,0,0,0,0
"it's so fun, you definetly should buy it
",1648563906,True,0,0,0,0
Good Game,1648562465,True,0,0,0,0
yes,1648562207,True,0,0,0,0
"Addictive, much fun.",1648562034,True,0,0,0,0
"I haven't even finished it yet and I'm usually not the type for games that involve a lot of clicking, BUT this one is amazingly good. The art is incredible, the characters' personalities and storylines are engaging, it's queer, it's sassy and heartfelt (again, haven't gotten to the ending yet, so hush, but my heart strings are being tugged already), and I find myself feeling for Zagreus and the other denizens so much. I want to know more about them and I'm gathering nectar like a good little bee. The keepsakes, the dialogue, the small commentaries whenever you proceed/talk/shop/whatever. Number crunching and figuring out The Best Build is not my thing, so I'll probably take way longer than others, but I'm so happy I tried this. Also, I got this game purely based on fanart I saw on [u]that site[/u] so kudos to that.",1648561911,True,0,0,0,0
"Epic
",1648561125,True,0,0,0,0
The most Souls-like game that is nothing like Souls games,1648559825,True,0,0,0,0
BLOOD BATH 24/7,1648553518,True,0,0,0,0
very nice,1648550022,True,0,0,0,0
"Awesome game, great visuals",1648538687,True,0,0,0,0
"i have died to skeleton snake bastard 9999 times, and i still play this game so yeah its fun",1648532526,True,0,0,0,0
"Went from buying the game to having 96 hours in, constantly pushing myself to my limits each run. 100% worth a buy if you're into roguelikes / roguelites.",1648528591,True,0,0,0,0
fast :) fun :) funny :),1648528000,True,0,0,0,0
Amazing,1648527713,True,1,0,0.523809552192687988,0
Gets better every round,1648526883,True,0,0,0,0
The most polished game I have maybe ever seen in my life. This will single-handedly define the rogue-like dungeon crawler genre for years to come. An absolute gem that will continue to shine.,1648526388,True,0,0,0,0
"I'm not normally into rogue-like/lite games, but boy am I glad to have been able to try out this one. If having to replay same levels over and over again inescapably makes you feel like a hamster trapped in a wheel, this game will make you feel like a hamster who purchased a fancy exercise wheel that tastefully accompanies you on your rodent fitness journey with clever and entertaining motivational messages while dispensing healthy gourmet treats at appropriate intervals. [Holy cognitive re-framing, Batman!]

Strange metaphors aside, the game is indeed an audio and visual treat. Beautiful art concept with plenty of adorable little details to pay attention to, like the emote reactions of random shades (which btw I really wish they'd made available as Steam emoticons) or tiny candles being blown out by your attacks.
Many times, particularly at the start, I had to just stop and admire the decor or observe random background events that have no impact on the gameplay or story - Hades doing administrative work, Dusa and Meg gossiping on a girls' night out, random shades talking about the often ironic circumstances of their demise.
You've probably already heard that the music is amazing, and it really is great, from background battle sequences to vocal tracks. And the voice acting... wow! Every character is memorable, every dialogue is enjoyable. Including that one (quite important) character who basically speaks zombie. Also, mad props to whoever voiced Tisiphone... I actually got really curious to hear what she'll have to say every time I was about to meet her (more like 'how' rather that 'what', hard to explain without spoiling the encounter for new players), & I have to say, the er... character development was an amusing surprise.

The story is a tongue-in-cheek modernized take on a certain Greek myth, with a corporate twist. It's very well written, entertaining and at a certain point even emotional. I don't know if they made a gazillion recordings or if the lines are so well randomized, maybe it's both, but I barely noticed any repetition. Even after I finished the game, all achievements included, I still encounter lines that I haven't heard before here and there, and there's always something to make me chuckle.

Gameplay-wise, it's usually pretty easy to figure out the best tactics for each weapon. No rocket science. Except maybe when you get a certain ancient Greek weapon [spoiler]a.k.a. the gun with an under-barrel grenade launcher. :)[/spoiler] The rewards system encourages you to switch it up and rotate your weaponry each escape attempt. Controls are simple, minimal finger nimbleness required. You'll receive random power-ups on your way, and while you will acquire limited tools to re-roll certain choices, you'll mostly be at the mercy of the Fates, i.e. RNG. In terms of play style, you can try going more in-depth by doing a bit of wiki diving and pre-planning your build, or you can just pick whatever seems good enough in the moment. I've been able to successfully escape with both approaches, so... you're free to do as you may. :)

Lots of love and talent was put into this game, and it was an absolute delight to come back to, over and over again, for a few achievement-grinding laps in Hell.",1648525293,True,60,3,0.833817780017852783,0
I can't think of anything bad about this game.,1648518170,True,1,0,0.523809552192687988,0
lore good,1648516878,True,0,0,0,0
HADEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEES,1648510316,True,0,0,0,0
"tres bien oui oui
",1648509179,True,0,0,0,0
"solid game play
fun",1648508125,True,0,0,0,0
GREAT GAMEPLAY,1648507473,True,0,0,0,0
hot god boy,1648507082,True,0,1,0,0
"Instant buy....
The only negative is that the game ends ... eventually!
Graphics + Lore + Mechanics + RPG elements + Different Builds/weapons...",1648506771,True,0,0,0,0
yuh,1648505276,True,0,0,0,0
"Be careful of the glowing reviews.If you don't get on with games like this before, this won't change your mind.Very repetitive.",1648504976,False,3,0,0.490702629089355469,0
i fucked death embodied,1648504913,True,0,0,0,0
"Nothing more to say than this game slapped the living **** out of me and I was hooked.
",1648499321,True,0,0,0,0
You can date the flying medusa head. 10/10,1648497691,True,0,0,0,0
"Just buy it okay
one of the few games I've paid full price for, and it was worth it",1648496144,True,0,0,0,0
This has a similar play style to the old Diablo games I loved. The imagery is superb and the story really keeps you going. Really enjoying the dying LOL,1648491427,True,0,0,0,0
"Hades ties the main story to the game progression beautifully. 

For any new players out there, my advice is: Don't look anything up. You don't need any guides or tips before you get at least 50 runs in, since the game will introduce new mechanics to you as you progress, and you'll naturally get further without needing to optimize your gameplay. Enjoy the ride and explore wacky, suboptimal builds - there's no benefit from limiting your strategies from the start.

I was initially put off by the idea of essentially needing to grind resources to level skills at the Mirror, but now I see that the execution was brilliant. It allows for a sense of progression as the player gets better at the game alongside Mirror upgrades, while the story is gradually revealed to the player.

My only gripe with the game is that [spoiler] you can't visit Persephone's garden after she returns to the Underworld. I liked that place - it should at least be an infrequent, random occurrence (say, 1/20) instead of only getting the dead scene. [/spoiler]",1648491361,True,0,0,0,0
"+ Great visuals
+ Fast paced combat
+ Blood pumping soundtracks
+ Soul soothing soundtracks (Eurydice)
+ Tons of powers and weapons combinations
+ Interesting characters with unique interactions

100% would recommend",1648490935,True,26,0,0.702603816986083984,0
"I hated rogue-likes before playing Hades. I still kind of do. But Hades' story is what kept me playing, pushed me to keep going even though I didn't make my first clear until I was thirty hours into the game, over 40 attempts. Its familiarity to someone like me for who Greek Mythology is beloved to makes it such a fun game. Familiar stories with little twists perfectly placed for such an intriguing game. I'm still trying to get my OTP together but thats life I guess.",1648482792,True,0,0,0,0
"Good Game

Die because ""stupid sh** why is this fu**ing game doing that"". Next time get further. Eventually beat it.

Good Fun. I recommend.",1648481701,True,0,0,0,0
Perfectly captures the homosexual tendencies of the Greek,1648478701,True,0,1,0,0
"Amazing art +++
Amazing gameplay +++
Amazing storytelling ++++
Some of my favorite characters ever and some super clever exploration and roguelike elements!!! 

Your relationships with the characters have an impact on the story, the gameplay (with unlocks) and the fast paced but not overwhelming controls strike the perfect balance for the genre!

I think I'm in love with this game! It is so stunning and fun to play and replay! Get this game, it is absolutely a roguelike masterpiece!",1648473757,True,0,0,0,0
It's amazing,1648472246,True,0,0,0,0
"immensely satisfying, love the studio since the first game bastion",1648467121,True,0,0,0,0
"Haha this game was a COMPLETE surprise :D This is absolutely not my style of a game...but damn dude, this stuff is insanely good and addictive ! Everything is so well done, gfx, music...just WOW !

After ""beating"" the game, I still return daily or at least weekly for a run or two :D

What a game and adventure ! Definitive recommendation !",1648464604,True,0,0,0,0
"Amazing game, great characters and music. Also everyone is so hot and kinky that I'm now bisexual with a bdsm addiction",1648463662,True,0,0,0,0
"---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10


Grab this review template here! 👉 https://vojtastruhar.github.io/steam-review-template/
",1648457310,True,0,0,0,0
"gud gem, sadly devs stole it from my account so now I thumbs down",1648455513,False,3,0,0.332326263189315796,2
"can't get enough of this game actually. i love that it encourages trying out different playstyles, and switching it up from run to run. every run is different, and while i definitely have my favorite weapon and an emotional attachment to certain trinkets, i can't wait to keep discovering new ways to play. The story? enticing. The soundtrack? Pops, severely. The characters? i want to make them all love me immediately, and also reunite achilles with his boyfriend",1648453610,True,0,0,0,0
Thanatos pls just one chance,1648447752,True,0,0,0,0
"The gameplay design, art, story, characters, voice acting, and music are each some of the best I've seen in almost forty years of being an avid PC player - and it's all together in one game.  If you play a hundred times, you still won't run out of new voice lines giving you new insights into the various gods, demi-gods, chthonic entities, and hangers-on populating Olympus and the Underworld.  And most amazingly:  Supergiant infuses key moments with profound catharsis.  If you let yourself, you will end up caring deeply about the fates of characters of Greek myth and legend.  This game is magical.",1648444126,True,0,0,0,0
I hope you like some upgrade trees for your upgrade trees.,1648442653,True,0,0,0,0
"This game is good, I liked it a lot.",1648442258,True,0,0,0,0
hell,1648438779,True,0,0,0,0
"Absolutely amazing game.  The controls are perfect and gameplay is fantastic.  The weapon choices are all unique and powerful, giving you lots of options to find a favourite.  

The pieces of story that come up while playing fit perfectly with the game.  There are entire storylines that play out over multiple sessions and characters will even make comments about the choices you've made for that run.  As well, the stories are all about bringing people together, which just feels good.",1648437049,True,0,0,0,0
goat game 10/10 they are all so hot,1648434303,True,0,0,0,0
"thanatos romanced after megaera
KYS",1648433450,False,1,0,0.454545468091964722,0
w,1648432019,True,0,0,0,0
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣤⣤⣤⣤⣤⣶⣦⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⡿⠛⠉⠙⠛⠛⠛⠛⠻⢿⣿⣷⣤⡀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⠋⠀⠀⠀⠀⠀⠀⠀⢀⣀⣀⠈⢻⣿⣿⡄⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣸⣿⡏⠀⠀⠀⣠⣶⣾⣿⣿⣿⠿⠿⠿⢿⣿⣿⣿⣄⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣿⣿⠁⠀⠀⢰⣿⣿⣯⠁⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⣷⡄⠀
⠀⠀⣀⣤⣴⣶⣶⣿⡟⠀⠀⠀⢸⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣷⠀
⠀⢰⣿⡟⠋⠉⣹⣿⡇⠀⠀⠀⠘⣿⣿⣿⣿⣷⣦⣤⣤⣤⣶⣶⣶⣶⣿⣿⣿⠀
⠀⢸⣿⡇⠀⠀⣿⣿⡇⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠃⠀
⠀⣸⣿⡇⠀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠉⠻⠿⣿⣿⣿⣿⡿⠿⠿⠛⢻⣿⡇⠀⠀
⠀⣿⣿⠁⠀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣧⠀⠀
⠀⣿⣿⠀⠀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⠀⠀
⠀⣿⣿⠀⠀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⠀⠀
⠀⢿⣿⡆⠀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⡇⠀⠀
⠀⠸⣿⣧⡀⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⠃⠀⠀
⠀⠀⠛⢿⣿⣿⣿⣿⣇⠀⠀⠀⠀⣰⣿⣿⣷⣶⣶⣶⣶⠶⠀⢠⣿⣿⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣿⣿⠀⠀⠀⠀⠀⣿⣿⡇⠀⣽⣿⡏⠁⠀⠀⢸⣿⡇⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⣿⣿⠀⠀⠀⠀⠀⣿⣿⡇⠀⢹⣿⡆⠀⠀⠀⣸⣿⠇⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⢿⣿⣦⣄⣀⣠⣴⣿⣿⠁⠀⠈⠻⣿⣿⣿⣿⡿⠏⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠈⠛⠻⠿⠿⠿⠿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",1648429685,True,0,1,0,0
"All around banger of a game. Fast, responsive combat with lots of variety in both enemies and player abilities. Tons of characters that have a lot more depth than you'd think possible with just a few lines of text here and there. Great animation style as well as it runs smooth as butter; I get around 590 frames per second even in boss fights using a 5700XT. With thousands of combinations of weapons and boons its always a fun game to fire up for a quick escape attempt.",1648425978,True,0,0,0,0
This game slaps.,1648425244,True,0,0,0,0
"This game really got me into Rogue-like's honestly, since I wasn't a big gamer prior to this. Game mechanics are very fun and you can tell a lot of work was put into this game. You die a good chunk of times before the character lines even start to repeat, which I always find fun and cute. Very good for a game that requires a LOT of repetition. It's hard to get bored of it with all of the different achievements and levels you need to get to and achieve. Even the ending is satisfying and leaves room for you to continue the game while making sense as well.

Soundtrack is amazing. Voice acting is fantastic. Characters even have depth. It doesn't get much better than this.",1648419171,True,0,0,0,0
"Let me start out by saying that this is the first game Ive ever written a review for and that it absolutely deserves the honor. Crisp gameplay that lets you do exactly whatever you want as long as you are aware of the mechanics at play. You toil away at trying to escape and when you finally do, you realize theres SO much more to experience after that fact. I acvhieved 49/49 achievements at 109 escape attempts and the last two took me from 89-109 not realizing I could talk to bouldy lmfao. 

Art is BEYOND PHENOMENAL, the static art and the actual gameplay designs are nothing short of brilliance. The world breathes and intermingles so well that even by completing everything deemed ""reasonable"" (I havent farmed for the inspector ranks is about the only thing im missing) Im still finding new dialogue pop ups nearly every run. The music is subtle but you can always tell whats going on by it, holding your breath for that absence of music for the satyr sack ;)

I can only hope I find more games like this in my lifetime. This is the stuff people talk about for years and years to come.",1648418704,True,0,0,0,0
:'),1648416066,True,0,0,0,0
"Wow! what an absolute treat.

Fast loading, fast action and a light trip in the classical Greek mythology.

What I love most about this game is that I feel like I have only just bought it but have already sunk 40 hours into. A gameplay loop kept just interesting enough by change of weapons and abilities that you don't tire quickly. Really reminds me of games from the 80's and 90's. A run is quick enough that you can pick it up and put it down with ease.

The art style is great, The music is top tier and best of all it loads in seconds with no annoying unskippable title screens.

The most polished roguelike I have played in years and years. Definitely up there with FTL as one of the best ever.

Buy it on sales and whenever you are bored of the latest grindfest you have sunk 300+ hrs into jun do one run for fun.",1648415440,True,0,0,0,0
Good game. Would commit patricide again.,1648414514,True,0,0,0,0
"Don't be fooled by the relatively small world, this game takes time to beat the first time but still manages to keep you engaged. Gameplay is great fun, and the story surprisingly good.",1648413348,True,0,0,0,0
there is little to say. get it and you wont regret it!,1648412732,True,0,0,0,0
The art style and gameplay is great.Must play once,1648411517,True,0,0,0,0
"The ultimate bisexual king simulator.
",1648410503,True,0,0,0,0
sTILLL BEST GAMEEEE U u U u U u U u U u,1648409888,True,0,0,0,0
dash + attack,1648409300,True,0,0,0,0
good,1648408809,True,0,0,0,0
